anime_id,title,status,start_date,end_date,genres,synopsis,main_picture,studios,rating,source,rank,popularity,start_year,start_month,genre_1,genre_2,genre_3,genre_4,genre_5,genre_6,genre_7,genre_8,genre_9,genre_10,genre_11
36927,Pokemon Movie 21: Minna no Monogatari,finished_airing,2018-07-13,2018-07-13,"Action, Adventure, Comedy, Fantasy, Kids, Strategy Game","As Satoshi continues his journey to become a Pokémon Master, he travels to Fura City to attend the annual Wind Festival. Pumped up, Satoshi and Pikachu are determined to win the festival's Get Race. Meanwhile, Kagachi, a show-off and a habitual liar, joins the competition at the request of his niece Lily. Having almost no knowledge about Pokémon, he manages to strike a deal with a socially awkward scientist named Torito in exchange for help with his upcoming speech. Following Kagachi's victory, Satoshi meets Risa, an ex-regional track and field champion looking to catch a Pokémon. However, during Torito's speech, Team Rocket strikes and manages to steal a capsule from his lab.

Tragedy strikes one after another as the Wind Festival's Sacred Flame disappears! As they set off on a journey to find the culprit, Satoshi and the group meet many people on the way—including Zeraora, the Thunderclap Pokémon who was believed to be dead...

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1580/90795l.jpg,"OLM, Wit Studio",pg,game,3410,3651,2018.0,7.0,Action, Adventure, Comedy, Fantasy, Kids, Strategy Game,,,,,
48406,Re-Main,finished_airing,2021-07-04,2021-10-03,"School, Sports, Team Sports","When Minato Kiyomizu wakes up in a hospital, he learns that he has been comatose for 203 days. As it turns out, a car accident has caused him to lose all memory of his middle school journey. Eventually, he discovers his former glory in water polo and desires to continue where he has left off. However, embarrassingly becoming aware of the massive disparity between his old and current self, Minato begins intensive rehabilitation in hopes of starting anew—a life without water polo.

Yet, Minato is promptly reminded of his past prowess and a promise on his very first day in Yamanami High School. Soon enough, despite being completely aware of his ineptitude, he joins the school's water polo club! While needing to relearn the sport's basics, he, along with his clubmates, must recruit new members to attain the required seven-man roster. With that, Minato tries to rekindle his deeply buried talent for water polo—and become one of Japan's renowned players once again.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1838/114857l.jpg,MAPPA,pg_13,original,3411,1707,2021.0,7.0,School, Sports, Team Sports,,,,,,,,
59012,Wuliao Jiu Wanjie,finished_airing,2024-07-05,2024-11-29,"Comedy, Romance, Sci-Fi","Men Ke, a social animal working as an office worker, was so bored in the first half of her life that she doubted her life, but in the second half of her life, she will die of boredom. How can the Earth heroine, who faces the threat of death every day but continues to go to work, and the alien hero, who is enthusiastic and wants to save her but is not very good at it, overcome boredom and live with a smile! 

(Source: Bilibili, Google translated)",https://cdn.myanimelist.net/images/anime/1292/143461l.jpg,Shengying Animation,pg_13,manga,3422,7805,2024.0,7.0,Comedy, Romance, Sci-Fi,,,,,,,,
52769,Xiong Shi Shaonian,finished_airing,2021-12-17,2021-12-17,"Comedy, Drama, Fantasy","A young Cantonese village boy must overcome self-doubt, ridicule and classism to realise his dream of competing in the Guangzhou Lion Dancing championship.

(Source: IMDB)",https://cdn.myanimelist.net/images/anime/1948/127051l.jpg,Unknown,pg_13,original,3423,16222,2021.0,12.0,Comedy, Drama, Fantasy,,,,,,,,
42481,Yeon-ae Halujeon Zero,finished_airing,2018-05-10,2019-08-02,"Romance, School","What was school life like for the main characters of A Day Before Us? With the past usually seen as dark or old news, it only takes a moment revisiting it to realize how pure and fresh those days were.
Season Zero is about Wook and Yeo-reum's growth during their high school days while introducing new attractive characters and their story to the plot.

(Source: fadmagazine)",https://cdn.myanimelist.net/images/anime/1548/108545l.webp,"LICO, Red Dog Culture House",pg_13,original,3424,4266,2018.0,5.0,Romance, School,,,,,,,,,
51692,Yoru wa Neko to Issho,finished_airing,2022-08-04,2023-01-11,"Comedy, Pets","Fuuta-kun has never owned a cat before, but his younger sister, Pii-chan, moves into his house with the round gray cat Kyuruga. Inexperienced with cats, Fuuta-kun has no idea what to expect, and each night after he returns home is marked by odd and endearing surprises from his new pet.

[Written by MAL Rewrite]
",https://cdn.myanimelist.net/images/anime/1969/124909l.jpg,Studio PuYUKAI,g,web_manga,3426,5716,2022.0,8.0,Comedy, Pets,,,,,,,,,
55790,Zhen Hun Jie 3rd Season,finished_airing,2023-07-29,2023-11-04,"Action, Fantasy, Supernatural",The third season of Zhen Hun Jie.,https://cdn.myanimelist.net/images/anime/1080/136724l.jpg,L²Studio,pg_13,manga,3427,11962,2023.0,7.0,Action, Fantasy, Supernatural,,,,,,,,
37204,Aikatsu Friends!,finished_airing,2018-04-05,2019-03-28,"Idols (Female), Music, School, Slice of Life","Aine Yuuki, who is a regular student at Star Harmony Academy's normal division, meets Mio Minato from the idol division, who invites her to join Aikatsu to fulfill Aine's goal to make friends. She also befriends Maika Chōno and Ema Hinata who are also idols. Aine and Mio form a pair to become best friends to become the bright ""Diamond Friends"". Karen Kamishiro and Mirai Asuku are categorized as ""Diamond Friends"" and are in the Diamond Class!

(Source: Wikipedia)",https://cdn.myanimelist.net/images/anime/1198/90430l.webp,Bandai Namco Pictures,pg,game,3429,6049,2018.0,4.0,Idols (Female), Music, School, Slice of Life,,,,,,,
9488,Cencoroll Connect,finished_airing,2019-06-29,2019-06-29,"Action, Sci-Fi",The sequel to Cencoroll.,https://cdn.myanimelist.net/images/anime/1454/99902l.jpg,Think Corporation,pg_13,original,3434,3671,2019.0,6.0,Action, Sci-Fi,,,,,,,,,
35849,Darling in the FranXX,finished_airing,2018-01-13,2018-07-07,"Action, Drama, Mecha, Romance, Sci-Fi","In the distant future, humanity has been driven to near-extinction by giant beasts known as Klaxosaurs, forcing the surviving humans to take refuge in massive fortress cities called Plantations. Children raised here are trained to pilot giant mechas known as FranXX—the only weapons known to be effective against the Klaxosaurs—in boy-girl pairs. Bred for the sole purpose of piloting these machines, these children know nothing of the outside world and are only able to prove their existence by defending their race.  

Hiro, an aspiring FranXX pilot, has lost his motivation and self-confidence after failing an aptitude test. Skipping out on his class' graduation ceremony, Hiro retreats to a forest lake, where he encounters a mysterious girl with two horns growing out of her head. She introduces herself by her codename Zero Two, which is known to belong to an infamous FranXX pilot known as the ""Partner Killer."" Before Hiro can digest the encounter, the Plantation is rocked by a sudden Klaxosaur attack. Zero Two engages the creature in her FranXX, but it is heavily damaged in the skirmish and crashes near Hiro. Finding her partner dead, Zero Two invites Hiro to pilot the mecha with her, and the duo easily defeats the Klaxosaur in the ensuing fight. With a new partner by his side, Hiro has been given a chance at redemption for his past failures, but at what cost?

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1614/90408l.jpg,"A-1 Pictures, Trigger, CloverWorks",pg_13,original,3435,60,2018.0,1.0,Action, Drama, Mecha, Romance, Sci-Fi,,,,,,
36633,Date A Live III,finished_airing,2019-01-11,2019-03-29,"Action, Fantasy, Harem, Romance, School, Sci-Fi, Urban Fantasy","Shidou Itsuka carries on with his quest for Ratatoskr in finding Spirits and trying to seal their powers, all while maintaining his relationships with the ones he had already sealed. Moreover, as new Spirits appear, he must undergo more complicated trials—all to put a stop to further disasters as he discovers more about the Spirits' origin.

[Written by MAL Rewrite]
",https://cdn.myanimelist.net/images/anime/1055/100468l.jpg,J.C.Staff,r,light_novel,3436,587,2019.0,1.0,Action, Fantasy, Harem, Romance, School, Sci-Fi, Urban Fantasy,,,,
55874,Doraemon Movie 43: Nobita no Chikyuu Symphony,finished_airing,2024-03-01,2024-03-01,"Adventure, Comedy, Kids, Music, Sci-Fi, Shounen",Forty-third Doraemon movie,https://cdn.myanimelist.net/images/anime/1009/140131l.jpg,Shin-Ei Animation,pg,manga,3438,12288,2024.0,3.0,Adventure, Comedy, Kids, Music, Sci-Fi, Shounen,,,,,
34662,Fate/Apocrypha,finished_airing,2017-07-02,2017-12-31,"Action, Fantasy, Urban Fantasy","The Holy Grail is a powerful, ancient relic capable of granting any wish the beholder desires. In order to obtain this power, various magi known as ""masters"" summon legendary Heroic Spirits called ""servants"" to fight for them in a destructive battle royale—the Holy Grail War. Only the last master-servant pair standing may claim the Grail for themselves. Yet, the third war ended inconclusively, as the Grail mysteriously disappeared following the conflict.

Many years later, the magi clan Yggdmillennia announces its possession of the Holy Grail, and intends to leave the Mage's Association. In response, the Association sends 50 elite magi to retrieve the Grail; however, all but one are killed by an unknown servant. The lone survivor is used as a messenger to convey Yggdmillennia's declaration of war on the Association.

As there are only two parties involved in the conflict, the Holy Grail War takes on an unusual form. Yggdmillennia and the Mage's Association will each deploy seven master-servant pairs, and the side that loses all its combatants first will forfeit the artifact. As the 14 masters summon their servants and assemble on the battlefield, the magical world shivers in anticipation with the rise of the Great Holy Grail War.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/9/86573l.jpg,A-1 Pictures,r,light_novel,3440,483,2017.0,7.0,Action, Fantasy, Urban Fantasy,,,,,,,,
36783,Girls & Panzer: Dai 63-kai Senshadou Zenkoku Koukousei Taikai Recap,finished_airing,2017-11-11,2017-11-11,"Action, CGDCT, Military, School",A compilation of Girls & Panzer! and Girls & Panzer: Kore ga Hontou no Anzio-sen desu!.,https://cdn.myanimelist.net/images/anime/1429/90829l.jpg,Actas,pg_13,original,3443,8198,2017.0,11.0,Action, CGDCT, Military, School,,,,,,,
28607,Hetalia: The World Twinkle,finished_airing,2015-07-03,2015-10-09,"Anthropomorphic, Comedy, Gag Humor, Historical, Parody","United Kingdom and America have to put aside their centuries of differences and cooperate if they want to stand a chance against Italy and Germany on the African Front. After being defeated by a questionable border defense system, France swears vengeance on Germany. In another part of the world, the Nordic countries discuss how similar they are to each other, much to Finland's dismay. Meanwhile, Sealand embarks on a very ambitious quest to search for the other micronations after befriending Wy and Seborga.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/12/71753l.webp,Studio Deen,pg_13,manga,3445,3598,2015.0,7.0,Anthropomorphic, Comedy, Gag Humor, Historical, Parody,,,,,,
31158,Hetalia: The World Twinkle Specials,finished_airing,2015-10-28,2015-12-25,"Comedy, Historical, Parody",Extra episodes included in the DVD volumes of Hetalia: The World Twinkle.,https://cdn.myanimelist.net/images/anime/1966/97333l.jpg,Studio Deen,pg_13,manga,3446,7349,2015.0,10.0,Comedy, Historical, Parody,,,,,,,,
31754,Aoharu x Kikanjuu: Kemono-tachi no Senjou da na!,finished_airing,2015-12-25,2015-12-25,"Comedy, Crossdressing, Shounen, Sports, Team Sports",Unaired episode 13 of Aoharu x Kikanjuu bundled with BD/DVD volume 6.,https://cdn.myanimelist.net/images/anime/8/76478l.jpg,Brain's Base,pg_13,manga,3451,3859,2015.0,12.0,Comedy, Crossdressing, Shounen, Sports, Team Sports,,,,,,
